Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0336224, 0.03, 0.966378
0.125, 0, 0.0327283, 0.03, 0.967272
0.125, 0, 0.0270369, 0.03, 0.972963
0.125, 0, 0.0286807, 0.03, 0.971319
0.125, 0, 0.0289094, 0.03, 0.971091
0.125, 0, 0.0312943, 0.03, 0.968706
0.125, 0, 0.0308309, 0.03, 0.969169
0.125, 0, 0.0325673, 0.03, 0.967433
0.125, 0, 0.0324946, 0.03, 0.967505
0.125, 0, 0.0319531, 0.03, 0.968047
0.125, 0, 0.0326451, 0.03, 0.967355
0.125, 0, 0.0296763, 0.03, 0.970324
0.125, 0, 0.027381, 0.03, 0.972619
0.125, 0, 0.0310501, 0.03, 0.96895
0.125, 0, 0.0323208, 0.03, 0.967679
0.125, 0, 0.0294132, 0.03, 0.970587
0.125, 0, 0.0287209, 0.03, 0.971279
0.125, 0, 0.0261405, 0.03, 0.97386
0.125, 0, 0.029803, 0.03, 0.970197
0.125, 0, 0.0324152, 0.03, 0.967585
0.125, 0, 0.0330438, 0.03, 0.966956
0.125, 0, 0.0368639, 0.03, 0.963136
0.125, 0, 0.031229, 0.03, 0.968771
0.125, 0, 0.0312891, 0.03, 0.968711
