Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0269855, 0.03, 0.973014
0.125, 0, 0.0290387, 0.03, 0.970961
0.125, 0, 0.0292206, 0.03, 0.970779
0.125, 0, 0.0325925, 0.03, 0.967407
0.125, 0, 0.0299763, 0.03, 0.970024
0.125, 0, 0.0313306, 0.03, 0.968669
0.125, 0, 0.0311737, 0.03, 0.968826
0.125, 0, 0.0322536, 0.03, 0.967746
0.125, 0, 0.0273044, 0.03, 0.972696
0.125, 0, 0.032608, 0.03, 0.967392
0.125, 0, 0.0276543, 0.03, 0.972346
0.125, 0, 0.0366537, 0.03, 0.963346
0.125, 0, 0.0267941, 0.03, 0.973206
0.125, 0, 0.0317025, 0.03, 0.968297
0.125, 0, 0.0265331, 0.03, 0.973467
0.125, 0, 0.0306976, 0.03, 0.969302
0.125, 0, 0.0298952, 0.03, 0.970105
0.125, 0, 0.0277711, 0.03, 0.972229
0.125, 0, 0.029454, 0.03, 0.970546
0.125, 0, 0.0318292, 0.03, 0.968171
0.125, 0, 0.0287299, 0.03, 0.97127
0.125, 0, 0.0275806, 0.03, 0.972419
0.125, 0, 0.0288613, 0.03, 0.971139
0.125, 0, 0.0300361, 0.03, 0.969964
0.125, 0, 0.0296728, 0.03, 0.970327
0.125, 0, 0.0288369, 0.03, 0.971163
0.125, 0, 0.0326236, 0.03, 0.967376
0.125, 0, 0.0285631, 0.03, 0.971437
0.125, 0, 0.0302676, 0.03, 0.969732
0.125, 0, 0.0281835, 0.03, 0.971817
0.125, 0, 0.0275786, 0.03, 0.972421
