Gamma, Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.01, 0.451999, 0.31, 0.548001
0.01, 0.437935, 0.31, 0.562065
0.01, 0.44566, 0.31, 0.55434
0.01, 0.462569, 0.31, 0.537431
0.01, 0.455575, 0.31, 0.544425
0.01, 0.459124, 0.32, 0.540876
0.01, 0.47955, 0.32, 0.52045
0.01, 0.466235, 0.32, 0.533765
0.01, 0.447833, 0.32, 0.552167
0.01, 0.476327, 0.32, 0.523673
0.01, 0.474518, 0.32, 0.525482
0.01, 0.490285, 0.32, 0.509715
0.01, 0.4685, 0.32, 0.5315
0.01, 0.485333, 0.32, 0.514667
0.01, 0.462853, 0.32, 0.537147
0.01, 0.485445, 0.32, 0.514555
0.01, 0.468009, 0.32, 0.531991
0.01, 0.454433, 0.32, 0.545567
0.01, 0.469185, 0.32, 0.530815
0.01, 0.466862, 0.32, 0.533138
0.01, 0.481813, 0.32, 0.518187
0.01, 0.457512, 0.32, 0.542488
0.01, 0.468411, 0.32, 0.531589
0.01, 0.472174, 0.32, 0.527826
0.01, 0.485692, 0.32, 0.514308
0.01, 0.481164, 0.32, 0.518836
0.01, 0.482365, 0.32, 0.517635
0.01, 0.457124, 0.32, 0.542876
0.01, 0.48051, 0.32, 0.51949
0.01, 0.467447, 0.32, 0.532553
0.01, 0.44899, 0.32, 0.55101
0.01, 0.467082, 0.32, 0.532918
0.01, 0.469563, 0.32, 0.530437
0.01, 0.474898, 0.32, 0.525102
0.01, 0.472232, 0.32, 0.527768
0.01, 0.450774, 0.32, 0.549226
0.01, 0.468525, 0.32, 0.531475
0.01, 0.473874, 0.32, 0.526126
0.01, 0.465859, 0.32, 0.534141
0.01, 0.474403, 0.32, 0.525597
0.01, 0.472157, 0.32, 0.527843
0.01, 0.462047, 0.32, 0.537953
0.01, 0.470031, 0.32, 0.529969
0.01, 0.479124, 0.32, 0.520876
0.01, 0.470369, 0.32, 0.529631
0.01, 0.472583, 0.32, 0.527417
0.01, 0.474681, 0.32, 0.525319
0.01, 0.475397, 0.32, 0.524603
0.01, 0.460546, 0.32, 0.539454
0.01, 0.476608, 0.32, 0.523392
0.01, 0.481078, 0.32, 0.518922
0.01, 0.462903, 0.32, 0.537097
0.01, 0.454787, 0.32, 0.545213
0.01, 0.486384, 0.32, 0.513616
0.01, 0.474702, 0.32, 0.525298
0.01, 0.47269, 0.32, 0.52731
0.01, 0.465143, 0.32, 0.534857
0.01, 0.445393, 0.32, 0.554607
0.01, 0.456581, 0.32, 0.543419
0.01, 0.493203, 0.32, 0.506797
0.01, 0.456064, 0.32, 0.543936
0.01, 0.439322, 0.32, 0.560678
0.01, 0.459874, 0.32, 0.540126
0.01, 0.469879, 0.32, 0.530121
0.01, 0.452062, 0.32, 0.547938
0.01, 0.472119, 0.32, 0.527881
0.01, 0.473761, 0.32, 0.526239
0.01, 0.474422, 0.32, 0.525578
0.01, 0.477644, 0.32, 0.522356
0.01, 0.482496, 0.32, 0.517504
0.01, 0.470764, 0.32, 0.529236
0.01, 0.470162, 0.32, 0.529838
0.01, 0.458891, 0.32, 0.541109
0.01, 0.473349, 0.32, 0.526651
0.01, 0.470843, 0.32, 0.529157
0.01, 0.483706, 0.32, 0.516294
0.01, 0.461749, 0.32, 0.538251
0.01, 0.462566, 0.32, 0.537434
0.01, 0.446385, 0.32, 0.553615
0.01, 0.465211, 0.32, 0.534789
0.01, 0.484588, 0.32, 0.515412
0.01, 0.479952, 0.32, 0.520048
0.01, 0.447608, 0.32, 0.552392
0.01, 0.44793, 0.32, 0.55207
0.01, 0.463995, 0.32, 0.536005
0.01, 0.475516, 0.32, 0.524484
0.01, 0.488833, 0.32, 0.511167
0.01, 0.490447, 0.32, 0.509553
0.01, 0.464335, 0.32, 0.535665
0.01, 0.478094, 0.32, 0.521906
0.01, 0.478235, 0.32, 0.521765
0.01, 0.483018, 0.32, 0.516982
0.01, 0.458988, 0.32, 0.541012
0.01, 0.468761, 0.32, 0.531239
0.01, 0.459556, 0.32, 0.540444
0.01, 0.451596, 0.32, 0.548404
0.01, 0.458778, 0.32, 0.541222
0.01, 0.47182, 0.32, 0.52818
0.01, 0.476969, 0.32, 0.523031
0.01, 0.477051, 0.32, 0.522949
0.01, 0.451535, 0.32, 0.548465
0.01, 0.469897, 0.32, 0.530103
0.01, 0.48231, 0.32, 0.51769
0.01, 0.468074, 0.32, 0.531926
0.01, 0.487566, 0.32, 0.512434
0.01, 0.483452, 0.33, 0.516548
0.01, 0.490204, 0.33, 0.509796
0.01, 0.488227, 0.33, 0.511773
0.01, 0.478541, 0.33, 0.521459
0.01, 0.485664, 0.33, 0.514336
0.01, 0.478726, 0.33, 0.521274
0.01, 0.489722, 0.33, 0.510278
0.01, 0.496496, 0.33, 0.503504
0.01, 0.476604, 0.33, 0.523396
0.01, 0.48346, 0.33, 0.51654
0.01, 0.48536, 0.33, 0.51464
0.01, 0.495251, 0.33, 0.504749
0.01, 0.459192, 0.33, 0.540808
0.01, 0.494761, 0.33, 0.505239
0.01, 0.467802, 0.33, 0.532198
0.01, 0.490073, 0.33, 0.509927
0.01, 0.491426, 0.33, 0.508574
0.01, 0.493588, 0.33, 0.506412
0.01, 0.473323, 0.33, 0.526677
0.01, 0.478073, 0.33, 0.521927
0.01, 0.483025, 0.33, 0.516975
0.01, 0.481205, 0.33, 0.518795
0.01, 0.478528, 0.33, 0.521472
0.01, 0.473469, 0.33, 0.526531
0.01, 0.469507, 0.33, 0.530493
0.01, 0.487795, 0.33, 0.512205
0.01, 0.488931, 0.33, 0.511069
0.01, 0.479406, 0.33, 0.520594
0.01, 0.483598, 0.33, 0.516402
0.01, 0.500161, 0.33, 0.499839
0.01, 0.484245, 0.33, 0.515755
0.01, 0.490683, 0.33, 0.509317
0.01, 0.488393, 0.33, 0.511607
0.01, 0.483521, 0.33, 0.516479
0.01, 0.499037, 0.33, 0.500963
0.01, 0.501192, 0.33, 0.498808
0.01, 0.484816, 0.33, 0.515184
0.01, 0.497016, 0.33, 0.502984
0.01, 0.484899, 0.33, 0.515101
0.01, 0.490769, 0.33, 0.509231
0.01, 0.481939, 0.33, 0.518061
0.01, 0.50197, 0.33, 0.49803
0.01, 0.487465, 0.33, 0.512535
0.01, 0.484875, 0.33, 0.515125
0.01, 0.490538, 0.33, 0.509462
0.01, 0.515216, 0.33, 0.484784
0.01, 0.459627, 0.33, 0.540373
0.01, 0.480998, 0.33, 0.519002
0.01, 0.507141, 0.33, 0.492859
0.01, 0.486911, 0.33, 0.513089
0.01, 0.488064, 0.33, 0.511936
0.01, 0.46941, 0.33, 0.53059
0.01, 0.483786, 0.33, 0.516214
0.01, 0.478922, 0.33, 0.521078
0.01, 0.508564, 0.33, 0.491436
0.01, 0.501944, 0.33, 0.498056
0.01, 0.481569, 0.33, 0.518431
0.01, 0.484925, 0.33, 0.515075
0.01, 0.488014, 0.33, 0.511986
0.01, 0.481983, 0.33, 0.518017
0.01, 0.507497, 0.33, 0.492503
0.01, 0.471895, 0.33, 0.528105
0.01, 0.508178, 0.33, 0.491822
0.01, 0.504552, 0.33, 0.495448
0.01, 0.491733, 0.33, 0.508267
0.01, 0.488301, 0.33, 0.511699
0.01, 0.501827, 0.33, 0.498173
0.01, 0.508707, 0.33, 0.491293
0.01, 0.491357, 0.33, 0.508643
0.01, 0.489394, 0.33, 0.510606
0.01, 0.486306, 0.33, 0.513694
0.01, 0.496627, 0.33, 0.503373
0.01, 0.523749, 0.33, 0.476251
0.01, 0.459961, 0.33, 0.540039
0.01, 0.494748, 0.33, 0.505252
0.01, 0.487113, 0.33, 0.512887
0.01, 0.483153, 0.33, 0.516847
0.01, 0.511756, 0.33, 0.488244
0.01, 0.488563, 0.33, 0.511437
0.01, 0.475498, 0.33, 0.524502
0.01, 0.478023, 0.33, 0.521977
0.01, 0.485272, 0.33, 0.514728
0.01, 0.470922, 0.33, 0.529078
0.01, 0.48379, 0.33, 0.51621
0.01, 0.519639, 0.33, 0.480361
0.01, 0.494283, 0.33, 0.505717
0.01, 0.503696, 0.33, 0.496304
0.01, 0.488626, 0.33, 0.511374
0.01, 0.487589, 0.33, 0.512411
0.01, 0.499789, 0.33, 0.500211
0.01, 0.48512, 0.33, 0.51488
0.01, 0.497296, 0.33, 0.502704
0.01, 0.477979, 0.33, 0.522021
0.01, 0.488237, 0.33, 0.511763
0.01, 0.489493, 0.33, 0.510507
0.01, 0.484772, 0.33, 0.515228
0.01, 0.473738, 0.33, 0.526262
0.01, 0.473567, 0.33, 0.526433
0.01, 0.490257, 0.33, 0.509743
0.01, 0.519639, 0.33, 0.480361
0.01, 0.531355, 0.34, 0.468645
0.01, 0.51977, 0.34, 0.48023
0.01, 0.519259, 0.34, 0.480741
0.01, 0.496478, 0.34, 0.503522
0.01, 0.518398, 0.34, 0.481602
0.01, 0.515293, 0.34, 0.484707
0.01, 0.517276, 0.34, 0.482724
0.01, 0.518947, 0.34, 0.481053
0.01, 0.513391, 0.34, 0.486609
0.01, 0.502531, 0.34, 0.497469
0.01, 0.497084, 0.34, 0.502916
0.01, 0.493782, 0.34, 0.506218
0.01, 0.511677, 0.34, 0.488323
0.01, 0.500635, 0.34, 0.499365
0.01, 0.489208, 0.34, 0.510792
0.01, 0.512184, 0.34, 0.487816
0.01, 0.485429, 0.34, 0.514571
0.01, 0.534909, 0.34, 0.465091
0.01, 0.502232, 0.34, 0.497768
0.01, 0.509757, 0.34, 0.490243
0.01, 0.527633, 0.34, 0.472367
0.01, 0.488619, 0.34, 0.511381
0.01, 0.509766, 0.34, 0.490234
0.01, 0.532935, 0.34, 0.467065
0.01, 0.498113, 0.34, 0.501887
0.01, 0.51422, 0.34, 0.48578
0.01, 0.52274, 0.34, 0.47726
0.01, 0.523798, 0.34, 0.476202
0.01, 0.524832, 0.34, 0.475168
0.01, 0.518165, 0.34, 0.481835
0.01, 0.512882, 0.34, 0.487118
0.01, 0.526278, 0.34, 0.473722
0.01, 0.505719, 0.34, 0.494281
0.01, 0.489716, 0.34, 0.510284
0.01, 0.522416, 0.34, 0.477584
0.01, 0.479722, 0.34, 0.520278
0.01, 0.503797, 0.34, 0.496203
0.01, 0.524766, 0.34, 0.475234
0.01, 0.521897, 0.34, 0.478103
0.01, 0.487732, 0.34, 0.512268
0.01, 0.512436, 0.34, 0.487564
0.01, 0.519306, 0.34, 0.480694
0.01, 0.527195, 0.34, 0.472805
0.01, 0.503538, 0.34, 0.496462
0.01, 0.501628, 0.34, 0.498372
0.01, 0.510226, 0.34, 0.489774
0.01, 0.516207, 0.34, 0.483793
0.01, 0.511384, 0.34, 0.488616
0.01, 0.522936, 0.34, 0.477064
0.01, 0.513263, 0.34, 0.486737
0.01, 0.514113, 0.34, 0.485887
0.01, 0.513449, 0.34, 0.486551
0.01, 0.508077, 0.34, 0.491923
0.01, 0.523522, 0.34, 0.476478
0.01, 0.492209, 0.34, 0.507791
0.01, 0.506492, 0.34, 0.493508
0.01, 0.502836, 0.34, 0.497164
0.01, 0.499443, 0.34, 0.500557
0.01, 0.517582, 0.34, 0.482418
0.01, 0.507401, 0.34, 0.492599
0.01, 0.532167, 0.34, 0.467833
0.01, 0.52943, 0.34, 0.47057
0.01, 0.494163, 0.34, 0.505837
0.01, 0.507431, 0.34, 0.492569
0.01, 0.509608, 0.34, 0.490392
0.01, 0.519702, 0.34, 0.480298
0.01, 0.512678, 0.34, 0.487322
0.01, 0.518133, 0.34, 0.481867
0.01, 0.517566, 0.34, 0.482434
0.01, 0.524649, 0.34, 0.475351
0.01, 0.489581, 0.34, 0.510419
0.01, 0.514293, 0.34, 0.485707
0.01, 0.501683, 0.34, 0.498317
0.01, 0.521231, 0.34, 0.478769
0.01, 0.484902, 0.34, 0.515098
0.01, 0.526086, 0.34, 0.473914
0.01, 0.51146, 0.34, 0.48854
0.01, 0.517092, 0.34, 0.482908
0.01, 0.48466, 0.34, 0.51534
0.01, 0.510404, 0.34, 0.489596
0.01, 0.531253, 0.34, 0.468747
0.01, 0.510609, 0.34, 0.489391
0.01, 0.509617, 0.34, 0.490383
0.01, 0.51219, 0.34, 0.48781
0.01, 0.507187, 0.34, 0.492813
0.01, 0.515795, 0.34, 0.484205
0.01, 0.513253, 0.34, 0.486747
0.01, 0.519396, 0.34, 0.480604
0.01, 0.503133, 0.34, 0.496867
0.01, 0.52076, 0.34, 0.47924
0.01, 0.499581, 0.34, 0.500419
0.01, 0.518546, 0.34, 0.481454
0.01, 0.51222, 0.34, 0.48778
0.01, 0.514387, 0.34, 0.485613
0.01, 0.491112, 0.34, 0.508888
0.01, 0.511374, 0.34, 0.488626
0.01, 0.504402, 0.34, 0.495598
0.01, 0.542479, 0.34, 0.457521
0.01, 0.493601, 0.34, 0.506399
0.01, 0.521393, 0.34, 0.478607
0.01, 0.519238, 0.35, 0.480762
0.01, 0.553511, 0.35, 0.446489
0.01, 0.527479, 0.35, 0.472521
0.01, 0.522457, 0.35, 0.477543
0.01, 0.524738, 0.35, 0.475262
0.01, 0.524623, 0.35, 0.475377
0.01, 0.545915, 0.35, 0.454085
0.01, 0.535011, 0.35, 0.464989
0.01, 0.540313, 0.35, 0.459687
0.01, 0.527648, 0.35, 0.472352
0.01, 0.527143, 0.35, 0.472857
0.01, 0.504282, 0.35, 0.495718
0.01, 0.528002, 0.35, 0.471998
0.01, 0.514035, 0.35, 0.485965
0.01, 0.511499, 0.35, 0.488501
0.01, 0.526251, 0.35, 0.473749
0.01, 0.523131, 0.35, 0.476869
0.01, 0.541374, 0.35, 0.458626
0.01, 0.52145, 0.35, 0.47855
0.01, 0.507235, 0.35, 0.492765
0.01, 0.511427, 0.35, 0.488573
0.01, 0.526469, 0.35, 0.473531
0.01, 0.520237, 0.35, 0.479763
0.01, 0.539898, 0.35, 0.460102
0.01, 0.537707, 0.35, 0.462293
0.01, 0.518849, 0.35, 0.481151
0.01, 0.515532, 0.35, 0.484468
0.01, 0.561733, 0.35, 0.438267
0.01, 0.54405, 0.35, 0.45595
0.01, 0.5337, 0.35, 0.4663
0.01, 0.532964, 0.35, 0.467036
0.01, 0.532722, 0.35, 0.467278
0.01, 0.525547, 0.35, 0.474453
0.01, 0.534489, 0.35, 0.465511
0.01, 0.521871, 0.35, 0.478129
0.01, 0.540474, 0.35, 0.459526
0.01, 0.555522, 0.35, 0.444478
0.01, 0.518236, 0.35, 0.481764
0.01, 0.535841, 0.35, 0.464159
0.01, 0.548017, 0.35, 0.451983
0.01, 0.515905, 0.35, 0.484095
0.01, 0.549042, 0.35, 0.450958
0.01, 0.5226, 0.35, 0.4774
0.01, 0.525238, 0.35, 0.474762
0.01, 0.542378, 0.35, 0.457622
0.01, 0.525691, 0.35, 0.474309
0.01, 0.534238, 0.35, 0.465762
0.01, 0.542567, 0.35, 0.457433
0.01, 0.520364, 0.35, 0.479636
0.01, 0.529498, 0.35, 0.470502
0.01, 0.520314, 0.35, 0.479686
0.01, 0.527905, 0.35, 0.472095
0.01, 0.524742, 0.35, 0.475258
0.01, 0.541769, 0.35, 0.458231
0.01, 0.519722, 0.35, 0.480278
0.01, 0.545789, 0.35, 0.454211
0.01, 0.531493, 0.35, 0.468507
0.01, 0.535235, 0.35, 0.464765
0.01, 0.531627, 0.35, 0.468373
0.01, 0.536403, 0.35, 0.463597
0.01, 0.544065, 0.35, 0.455935
0.01, 0.526432, 0.35, 0.473568
0.01, 0.548813, 0.35, 0.451187
0.01, 0.546173, 0.35, 0.453827
0.01, 0.524797, 0.35, 0.475203
0.01, 0.535367, 0.35, 0.464633
0.01, 0.560156, 0.35, 0.439844
0.01, 0.562652, 0.35, 0.437348
0.01, 0.523219, 0.35, 0.476781
0.01, 0.530324, 0.35, 0.469676
0.01, 0.526386, 0.35, 0.473614
0.01, 0.531076, 0.35, 0.468924
0.01, 0.546634, 0.35, 0.453366
0.01, 0.554925, 0.35, 0.445075
0.01, 0.545071, 0.35, 0.454929
0.01, 0.537958, 0.35, 0.462042
0.01, 0.523422, 0.35, 0.476578
0.01, 0.547511, 0.35, 0.452489
0.01, 0.544552, 0.35, 0.455448
0.01, 0.5435, 0.35, 0.4565
0.01, 0.519567, 0.35, 0.480433
0.01, 0.533867, 0.35, 0.466133
0.01, 0.527998, 0.35, 0.472002
0.01, 0.529673, 0.35, 0.470327
0.01, 0.519361, 0.35, 0.480639
0.01, 0.554325, 0.35, 0.445675
0.01, 0.566061, 0.35, 0.433939
0.01, 0.520155, 0.35, 0.479845
0.01, 0.533911, 0.35, 0.466089
0.01, 0.520726, 0.35, 0.479274
0.01, 0.524695, 0.35, 0.475305
0.01, 0.533455, 0.35, 0.466545
0.01, 0.541413, 0.35, 0.458587
0.01, 0.525709, 0.35, 0.474291
0.01, 0.531627, 0.35, 0.468373
0.01, 0.522175, 0.35, 0.477825
0.01, 0.52423, 0.35, 0.47577
0.01, 0.516774, 0.35, 0.483226
0.01, 0.533055, 0.35, 0.466945
0.01, 0.535569, 0.35, 0.464431
0.01, 0.558271, 0.36, 0.441729
0.01, 0.543858, 0.36, 0.456142
0.01, 0.54792, 0.36, 0.45208
0.01, 0.540057, 0.36, 0.459943
0.01, 0.548913, 0.36, 0.451087
0.01, 0.571458, 0.36, 0.428542
0.01, 0.546073, 0.36, 0.453927
0.01, 0.565142, 0.36, 0.434858
0.01, 0.547935, 0.36, 0.452065
0.01, 0.554468, 0.36, 0.445532
0.01, 0.561467, 0.36, 0.438533
0.01, 0.537083, 0.36, 0.462917
0.01, 0.549631, 0.36, 0.450369
0.01, 0.565068, 0.36, 0.434932
0.01, 0.55818, 0.36, 0.44182
0.01, 0.548423, 0.36, 0.451577
0.01, 0.567782, 0.36, 0.432218
0.01, 0.553228, 0.36, 0.446772
0.01, 0.567625, 0.36, 0.432375
0.01, 0.56107, 0.36, 0.43893
0.01, 0.56331, 0.36, 0.43669
0.01, 0.568576, 0.36, 0.431424
0.01, 0.565808, 0.36, 0.434192
0.01, 0.543402, 0.36, 0.456598
0.01, 0.561947, 0.36, 0.438053
0.01, 0.538099, 0.36, 0.461901
0.01, 0.545582, 0.36, 0.454418
0.01, 0.560669, 0.36, 0.439331
0.01, 0.549909, 0.36, 0.450091
0.01, 0.554765, 0.36, 0.445235
0.01, 0.552173, 0.36, 0.447827
0.01, 0.566334, 0.36, 0.433666
0.01, 0.562137, 0.36, 0.437863
0.01, 0.549982, 0.36, 0.450018
0.01, 0.560449, 0.36, 0.439551
0.01, 0.554244, 0.36, 0.445756
0.01, 0.561051, 0.36, 0.438949
0.01, 0.53291, 0.36, 0.46709
0.01, 0.565179, 0.36, 0.434821
0.01, 0.546912, 0.36, 0.453088
0.01, 0.550024, 0.36, 0.449976
0.01, 0.564969, 0.36, 0.435031
0.01, 0.555458, 0.36, 0.444542
0.01, 0.560452, 0.36, 0.439548
0.01, 0.542756, 0.36, 0.457244
0.01, 0.576964, 0.36, 0.423036
0.01, 0.547385, 0.36, 0.452615
0.01, 0.549921, 0.36, 0.450079
0.01, 0.52633, 0.36, 0.47367
0.01, 0.533482, 0.36, 0.466518
0.01, 0.551683, 0.36, 0.448317
0.01, 0.535524, 0.36, 0.464476
0.01, 0.544421, 0.36, 0.455579
0.01, 0.571622, 0.36, 0.428378
0.01, 0.566459, 0.36, 0.433541
0.01, 0.54788, 0.36, 0.45212
0.01, 0.533861, 0.36, 0.466139
0.01, 0.555835, 0.36, 0.444165
0.01, 0.580786, 0.36, 0.419214
0.01, 0.539867, 0.36, 0.460133
0.01, 0.559168, 0.36, 0.440832
0.01, 0.561713, 0.36, 0.438287
0.01, 0.562481, 0.36, 0.437519
0.01, 0.544399, 0.36, 0.455601
0.01, 0.532676, 0.36, 0.467324
0.01, 0.54122, 0.36, 0.45878
0.01, 0.540704, 0.36, 0.459296
0.01, 0.550917, 0.36, 0.449083
0.01, 0.549195, 0.36, 0.450805
0.01, 0.542528, 0.36, 0.457472
0.01, 0.564414, 0.36, 0.435586
0.01, 0.553168, 0.36, 0.446832
0.01, 0.565418, 0.36, 0.434582
0.01, 0.581689, 0.36, 0.418311
0.01, 0.560009, 0.36, 0.439991
0.01, 0.564497, 0.36, 0.435503
0.01, 0.550766, 0.36, 0.449234
0.01, 0.54849, 0.36, 0.45151
0.01, 0.529835, 0.36, 0.470165
0.01, 0.554843, 0.36, 0.445157
0.01, 0.537325, 0.36, 0.462675
0.01, 0.572968, 0.36, 0.427032
0.01, 0.559849, 0.36, 0.440151
0.01, 0.552005, 0.36, 0.447995
0.01, 0.543741, 0.36, 0.456259
0.01, 0.568381, 0.36, 0.431619
0.01, 0.538199, 0.36, 0.461801
0.01, 0.537277, 0.36, 0.462723
0.01, 0.560179, 0.36, 0.439821
0.01, 0.554038, 0.36, 0.445962
0.01, 0.561301, 0.36, 0.438699
0.01, 0.545397, 0.36, 0.454603
0.01, 0.539683, 0.36, 0.460317
0.01, 0.56861, 0.36, 0.43139
0.01, 0.556283, 0.36, 0.443717
0.01, 0.534127, 0.36, 0.465873
0.01, 0.542793, 0.36, 0.457207
0.01, 0.547423, 0.36, 0.452577
0.01, 0.555038, 0.36, 0.444962
0.01, 0.535709, 0.36, 0.464291
0.01, 0.562502, 0.37, 0.437498
0.01, 0.574433, 0.37, 0.425567
0.01, 0.583215, 0.37, 0.416785
0.01, 0.571399, 0.37, 0.428601
0.01, 0.577174, 0.37, 0.422826
0.01, 0.562514, 0.37, 0.437486
0.01, 0.603118, 0.37, 0.396882
0.01, 0.554302, 0.37, 0.445698
0.01, 0.591795, 0.37, 0.408205
0.01, 0.574111, 0.37, 0.425889
0.01, 0.560279, 0.37, 0.439721
0.01, 0.56993, 0.37, 0.43007
0.01, 0.567022, 0.37, 0.432978
0.01, 0.607082, 0.37, 0.392918
0.01, 0.549615, 0.37, 0.450385
0.01, 0.569628, 0.37, 0.430372
0.01, 0.586371, 0.37, 0.413629
0.01, 0.574076, 0.37, 0.425924
0.01, 0.56694, 0.37, 0.43306
0.01, 0.567975, 0.37, 0.432025
0.01, 0.566203, 0.37, 0.433797
0.01, 0.564371, 0.37, 0.435629
0.01, 0.57694, 0.37, 0.42306
0.01, 0.574693, 0.37, 0.425307
0.01, 0.586851, 0.37, 0.413149
0.01, 0.589847, 0.37, 0.410153
0.01, 0.591424, 0.37, 0.408576
0.01, 0.561137, 0.37, 0.438863
0.01, 0.578391, 0.37, 0.421609
0.01, 0.570473, 0.37, 0.429527
0.01, 0.563441, 0.37, 0.436559
0.01, 0.588945, 0.37, 0.411055
0.01, 0.555777, 0.37, 0.444223
0.01, 0.586058, 0.37, 0.413942
0.01, 0.604097, 0.37, 0.395903
0.01, 0.580993, 0.37, 0.419007
0.01, 0.582981, 0.37, 0.417019
0.01, 0.563927, 0.37, 0.436073
0.01, 0.599166, 0.37, 0.400834
0.01, 0.589907, 0.37, 0.410093
0.01, 0.575769, 0.37, 0.424231
0.01, 0.570034, 0.37, 0.429966
0.01, 0.567499, 0.37, 0.432501
0.01, 0.587026, 0.37, 0.412974
0.01, 0.581588, 0.37, 0.418412
0.01, 0.574048, 0.37, 0.425952
0.01, 0.556179, 0.37, 0.443821
0.01, 0.59279, 0.37, 0.40721
0.01, 0.591158, 0.37, 0.408842
0.01, 0.565842, 0.37, 0.434158
0.01, 0.588015, 0.37, 0.411985
0.01, 0.594033, 0.37, 0.405967
0.01, 0.571395, 0.37, 0.428605
0.01, 0.575045, 0.37, 0.424955
0.01, 0.572673, 0.37, 0.427327
0.01, 0.576575, 0.37, 0.423425
0.01, 0.589372, 0.37, 0.410628
0.01, 0.569457, 0.37, 0.430543
0.01, 0.595957, 0.37, 0.404043
0.01, 0.592553, 0.37, 0.407447
0.01, 0.592479, 0.37, 0.407521
0.01, 0.572551, 0.37, 0.427449
0.01, 0.611047, 0.37, 0.388953
0.01, 0.584893, 0.37, 0.415107
0.01, 0.569819, 0.37, 0.430181
0.01, 0.598514, 0.37, 0.401486
0.01, 0.581331, 0.37, 0.418669
0.01, 0.535999, 0.37, 0.464001
0.01, 0.565198, 0.37, 0.434802
0.01, 0.589306, 0.37, 0.410694
0.01, 0.56803, 0.37, 0.43197
0.01, 0.58967, 0.37, 0.41033
0.01, 0.595201, 0.37, 0.404799
0.01, 0.586915, 0.37, 0.413085
0.01, 0.586887, 0.37, 0.413113
0.01, 0.575429, 0.37, 0.424571
0.01, 0.572454, 0.37, 0.427546
0.01, 0.600026, 0.37, 0.399974
0.01, 0.564232, 0.37, 0.435768
0.01, 0.592895, 0.37, 0.407105
0.01, 0.587616, 0.37, 0.412384
0.01, 0.586381, 0.37, 0.413619
0.01, 0.59648, 0.37, 0.40352
0.01, 0.55929, 0.37, 0.44071
0.01, 0.607529, 0.37, 0.392471
0.01, 0.580833, 0.37, 0.419167
0.01, 0.562721, 0.37, 0.437279
0.01, 0.57643, 0.37, 0.42357
0.01, 0.570854, 0.37, 0.429146
0.01, 0.566728, 0.37, 0.433272
0.01, 0.582952, 0.37, 0.417048
0.01, 0.602163, 0.37, 0.397837
0.01, 0.575592, 0.37, 0.424408
0.01, 0.59235, 0.37, 0.40765
0.01, 0.569428, 0.37, 0.430572
0.01, 0.572017, 0.37, 0.427983
0.01, 0.579985, 0.37, 0.420015
0.01, 0.560584, 0.37, 0.439416
0.01, 0.56579, 0.37, 0.43421
0.01, 0.578727, 0.37, 0.421273
0.01, 0.600284, 0.38, 0.399716
0.01, 0.586683, 0.38, 0.413317
0.01, 0.613823, 0.38, 0.386177
0.01, 0.59808, 0.38, 0.40192
0.01, 0.606345, 0.38, 0.393655
0.01, 0.60425, 0.38, 0.39575
0.01, 0.614768, 0.38, 0.385232
0.01, 0.567876, 0.38, 0.432124
0.01, 0.599207, 0.38, 0.400793
0.01, 0.594877, 0.38, 0.405123
0.01, 0.588334, 0.38, 0.411666
0.01, 0.603402, 0.38, 0.396598
0.01, 0.587726, 0.38, 0.412274
0.01, 0.61988, 0.38, 0.38012
0.01, 0.578709, 0.38, 0.421291
0.01, 0.599407, 0.38, 0.400593
0.01, 0.584744, 0.38, 0.415256
0.01, 0.568178, 0.38, 0.431822
0.01, 0.564542, 0.38, 0.435458
0.01, 0.596357, 0.38, 0.403643
0.01, 0.594219, 0.38, 0.405781
0.01, 0.602742, 0.38, 0.397258
0.01, 0.602968, 0.38, 0.397032
0.01, 0.606003, 0.38, 0.393997
0.01, 0.578604, 0.38, 0.421396
0.01, 0.610387, 0.38, 0.389613
0.01, 0.623431, 0.38, 0.376569
0.01, 0.594313, 0.38, 0.405687
0.01, 0.593775, 0.38, 0.406225
0.01, 0.59487, 0.38, 0.40513
0.01, 0.600947, 0.38, 0.399053
0.01, 0.625527, 0.38, 0.374473
0.01, 0.587532, 0.38, 0.412468
0.01, 0.620092, 0.38, 0.379908
0.01, 0.603492, 0.38, 0.396508
0.01, 0.585896, 0.38, 0.414104
0.01, 0.599141, 0.38, 0.400859
0.01, 0.601306, 0.38, 0.398694
0.01, 0.577004, 0.38, 0.422996
0.01, 0.576689, 0.38, 0.423311
0.01, 0.554429, 0.38, 0.445571
0.01, 0.606402, 0.38, 0.393598
0.01, 0.641306, 0.38, 0.358694
0.01, 0.618311, 0.38, 0.381689
0.01, 0.612746, 0.38, 0.387254
0.01, 0.590727, 0.38, 0.409273
0.01, 0.599444, 0.38, 0.400556
0.01, 0.597686, 0.38, 0.402314
0.01, 0.602982, 0.38, 0.397018
0.01, 0.596541, 0.38, 0.403459
0.01, 0.599289, 0.38, 0.400711
0.01, 0.584151, 0.38, 0.415849
0.01, 0.583183, 0.38, 0.416817
0.01, 0.600074, 0.38, 0.399926
0.01, 0.584336, 0.38, 0.415664
0.01, 0.634674, 0.38, 0.365326
0.01, 0.62761, 0.38, 0.37239
0.01, 0.613647, 0.38, 0.386353
0.01, 0.60747, 0.38, 0.39253
0.01, 0.573317, 0.38, 0.426683
