# B5 Focused Dynamic Strategy Switching Simulation Results
# Schedule file: schedule_b5_honest_selfish_2500.txt
# Gamma (connectivity) range: 0.8 - 1.0 in 0.05 increments
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
Gamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.8, 0.29809, 0.28, 0.72, 0.304719
0.8, 0.306022, 0.28, 0.72, 0.299363
0.8, 0.303928, 0.28, 0.72, 0.304551
0.8, 0.302413, 0.28, 0.72, 0.29683
0.8, 0.302558, 0.28, 0.72, 0.301011
0.8, 0.294975, 0.28, 0.72, 0.292529
0.8, 0.296062, 0.28, 0.72, 0.294251
0.8, 0.306593, 0.28, 0.72, 0.301559
0.8, 0.302837, 0.28, 0.72, 0.301386
0.8, 0.308112, 0.28, 0.72, 0.303891
0.8, 0.309424, 0.28, 0.72, 0.309471
0.8, 0.294572, 0.28, 0.72, 0.295124
0.8, 0.300879, 0.28, 0.72, 0.30328
0.8, 0.30316, 0.28, 0.72, 0.300766
0.8, 0.304287, 0.28, 0.72, 0.30339
0.8, 0.296925, 0.28, 0.72, 0.297405
0.8, 0.311842, 0.28, 0.72, 0.298331
0.8, 0.310807, 0.28, 0.72, 0.304479
0.8, 0.305684, 0.28, 0.72, 0.302788
0.8, 0.308713, 0.28, 0.72, 0.301963
0.8, 0.298758, 0.28, 0.72, 0.301988
0.8, 0.308517, 0.28, 0.72, 0.309306
0.8, 0.308849, 0.29, 0.71, 0.313242
0.8, 0.310069, 0.29, 0.71, 0.310493
0.8, 0.317716, 0.29, 0.71, 0.310385
0.8, 0.310798, 0.29, 0.71, 0.306787
0.8, 0.310995, 0.29, 0.71, 0.315757
0.8, 0.306865, 0.29, 0.71, 0.309671
0.8, 0.309776, 0.29, 0.71, 0.312308
0.8, 0.309939, 0.29, 0.71, 0.31781
0.8, 0.30476, 0.29, 0.71, 0.304292
0.8, 0.31365, 0.29, 0.71, 0.316862
0.8, 0.31258, 0.29, 0.71, 0.308056
0.8, 0.306404, 0.29, 0.71, 0.311628
0.8, 0.320482, 0.29, 0.71, 0.318539
0.8, 0.315747, 0.29, 0.71, 0.313593
0.8, 0.310201, 0.29, 0.71, 0.314606
0.8, 0.319981, 0.29, 0.71, 0.316268
0.8, 0.324015, 0.29, 0.71, 0.320007
0.8, 0.328242, 0.29, 0.71, 0.319322
0.8, 0.305992, 0.29, 0.71, 0.305436
0.8, 0.316905, 0.29, 0.71, 0.313058
0.8, 0.319179, 0.29, 0.71, 0.315305
0.8, 0.311544, 0.29, 0.71, 0.30887
0.8, 0.315877, 0.29, 0.71, 0.314113
0.8, 0.317419, 0.29, 0.71, 0.32104
0.8, 0.309441, 0.29, 0.71, 0.308873
0.8, 0.330563, 0.3, 0.7, 0.33281
0.8, 0.331345, 0.3, 0.7, 0.331741
0.8, 0.327032, 0.3, 0.7, 0.323988
0.8, 0.318148, 0.3, 0.7, 0.321204
0.8, 0.317938, 0.3, 0.7, 0.317533
0.8, 0.335384, 0.3, 0.7, 0.329392
0.8, 0.31975, 0.3, 0.7, 0.319423
0.8, 0.323653, 0.3, 0.7, 0.320793
0.8, 0.334644, 0.3, 0.7, 0.330334
0.8, 0.327413, 0.3, 0.7, 0.325845
0.8, 0.329876, 0.3, 0.7, 0.323811
0.8, 0.332997, 0.3, 0.7, 0.333649
