# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_gap.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.231724, 0.21, 0.79, 0.233386
0.95, 0.228963, 0.21, 0.79, 0.230638
0.95, 0.229071, 0.21, 0.79, 0.232686
0.95, 0.231863, 0.21, 0.79, 0.236105
0.95, 0.239572, 0.21, 0.79, 0.244503
0.95, 0.232605, 0.21, 0.79, 0.236997
0.95, 0.234697, 0.21, 0.79, 0.240009
0.95, 0.242279, 0.21, 0.79, 0.242939
0.95, 0.237411, 0.21, 0.79, 0.236187
0.95, 0.230261, 0.21, 0.79, 0.234424
0.95, 0.231611, 0.21, 0.79, 0.229699
0.95, 0.238787, 0.21, 0.79, 0.243602
0.95, 0.235456, 0.21, 0.79, 0.238713
0.95, 0.239419, 0.21, 0.79, 0.241184
0.95, 0.231921, 0.21, 0.79, 0.238745
0.95, 0.240337, 0.21, 0.79, 0.241583
0.95, 0.2336, 0.21, 0.79, 0.233447
0.95, 0.22759, 0.21, 0.79, 0.230597
0.95, 0.235348, 0.21, 0.79, 0.233379
0.95, 0.243939, 0.21, 0.79, 0.235817
0.95, 0.254461, 0.22, 0.78, 0.253162
0.95, 0.251114, 0.22, 0.78, 0.25322
