# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_lead_fork.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.317932, 0.27, 0.73, 0.317203
0.95, 0.318679, 0.27, 0.73, 0.323811
0.95, 0.316843, 0.27, 0.73, 0.323835
0.95, 0.313465, 0.27, 0.73, 0.316909
0.95, 0.320819, 0.27, 0.73, 0.317975
0.95, 0.318378, 0.27, 0.73, 0.322277
0.95, 0.316713, 0.27, 0.73, 0.320955
0.95, 0.304613, 0.27, 0.73, 0.312458
0.95, 0.316317, 0.27, 0.73, 0.322016
0.95, 0.319328, 0.27, 0.73, 0.32617
0.95, 0.311008, 0.27, 0.73, 0.317241
0.95, 0.305037, 0.27, 0.73, 0.313128
0.95, 0.345398, 0.28, 0.72, 0.348031
0.95, 0.330868, 0.28, 0.72, 0.33259
0.95, 0.337578, 0.28, 0.72, 0.337188
0.95, 0.338932, 0.28, 0.72, 0.342065
0.95, 0.339401, 0.28, 0.72, 0.341976
0.95, 0.331384, 0.28, 0.72, 0.336587
0.95, 0.345177, 0.28, 0.72, 0.345661
0.95, 0.327646, 0.28, 0.72, 0.335814
0.95, 0.327646, 0.28, 0.72, 0.334234
0.95, 0.333297, 0.28, 0.72, 0.337053
0.95, 0.323939, 0.28, 0.72, 0.329966
0.95, 0.328964, 0.28, 0.72, 0.334973
0.95, 0.336056, 0.28, 0.72, 0.341192
0.95, 0.331023, 0.28, 0.72, 0.341499
0.95, 0.337306, 0.28, 0.72, 0.339336
0.95, 0.327236, 0.28, 0.72, 0.330183
0.95, 0.320314, 0.28, 0.72, 0.328332
0.95, 0.339994, 0.28, 0.72, 0.339455
0.95, 0.329054, 0.28, 0.72, 0.335205
0.95, 0.349635, 0.28, 0.72, 0.351544
0.95, 0.32688, 0.28, 0.72, 0.332335
0.95, 0.313046, 0.28, 0.72, 0.324406
0.95, 0.330432, 0.28, 0.72, 0.3366
0.95, 0.329465, 0.28, 0.72, 0.334641
0.95, 0.332076, 0.28, 0.72, 0.336127
0.95, 0.352874, 0.29, 0.71, 0.355612
0.95, 0.347394, 0.29, 0.71, 0.349926
0.95, 0.348847, 0.29, 0.71, 0.354191
0.95, 0.347601, 0.29, 0.71, 0.352547
0.95, 0.353781, 0.29, 0.71, 0.352974
0.95, 0.338487, 0.29, 0.71, 0.347314
0.95, 0.335102, 0.29, 0.71, 0.339028
0.95, 0.356961, 0.29, 0.71, 0.356453
