Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00906443, 0.246275, 0.025, 0.744661
0.25, 0, 0.0135755, 0.253828, 0.025, 0.732597
0.25, 0, 0.01267, 0.240812, 0.025, 0.746518
0.25, 0, 0.0108275, 0.253417, 0.025, 0.735756
0.25, 0, 0.0110729, 0.254569, 0.025, 0.734358
0.25, 0, 0.0109203, 0.248523, 0.025, 0.740557
0.25, 0, 0.00756383, 0.245394, 0.025, 0.747042
0.25, 0, 0.0121161, 0.244091, 0.025, 0.743792
0.25, 0, 0.0121132, 0.253265, 0.025, 0.734622
0.25, 0, 0.0111109, 0.246628, 0.025, 0.742261
0.25, 0, 0.0106184, 0.254194, 0.025, 0.735187
0.25, 0, 0.0113397, 0.261177, 0.025, 0.727484
0.25, 0, 0.010828, 0.249312, 0.025, 0.73986
0.25, 0, 0.0105306, 0.256808, 0.025, 0.732661
0.25, 0, 0.0129554, 0.248501, 0.025, 0.738543
0.25, 0, 0.0107905, 0.262518, 0.025, 0.726691
0.25, 0, 0.0103054, 0.251648, 0.025, 0.738046
0.25, 0, 0.0111405, 0.252292, 0.025, 0.736567
0.25, 0, 0.0123212, 0.247703, 0.025, 0.739976
0.25, 0, 0.0128987, 0.245069, 0.025, 0.742033
0.25, 0, 0.0109549, 0.244689, 0.025, 0.744356
0.25, 0, 0.0127591, 0.251499, 0.025, 0.735742
0.25, 0, 0.0102193, 0.246327, 0.025, 0.743454
0.25, 0, 0.0117201, 0.259294, 0.025, 0.728986
0.25, 0, 0.0142129, 0.261894, 0.025, 0.723893
0.25, 0, 0.0131255, 0.251957, 0.025, 0.734917
0.25, 0, 0.0121013, 0.244793, 0.025, 0.743105
0.25, 0, 0.0105507, 0.258055, 0.025, 0.731395
0.25, 0, 0.0114502, 0.258524, 0.025, 0.730026
0.25, 0, 0.0109021, 0.245188, 0.025, 0.74391
0.25, 0, 0.0103885, 0.252562, 0.025, 0.73705
0.25, 0, 0.0113278, 0.245136, 0.025, 0.743537
0.25, 0, 0.0131743, 0.243686, 0.025, 0.743139
0.25, 0, 0.0100703, 0.245479, 0.025, 0.744451
